,CustomerCode,ProductCode,Month,ID.x,SalesQuantity,GrossValue,NetValue,ProductDesc,GroupCode,GroupDesc,ManufacturerCode,ManufacturerDesc,DivisionCode,DivisionDesc,CustomerDesc,ChannelCode,ChannelDesc,SalespersonCode,SalespersonDesc,ZoneCode,ZoneDesc,RegionCode,RegionDesc,ID.y,ProductCost,DistributionCost,SalesCommission,ID,BudgetQuantity,BudgetNetValue,BudgetMarginPercent,BudgetDelta
94,103,42,201106,15352,144,926.8164,148.8265,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,ALBERTI S P A,1,Independents,0,Aaron Anthony,3,Phoenix,5,South-West,15352,121.7696,14.6218,41.1352,3104,150,355.7205,0.00646,6
95,104,1210,201101,12999,144,501.7883,83.0227,SPF 30 Adult Sunscreen,2,Adult Sunscreen,B,Abe's Sunscreens,B,Sunscreen,ALDORF DAVIDSON,1,Independents,0,Aaron Anthony,4,Chicago,0,North,12999,49.3773,5.3111,17.3718,741,123,255.5331,0.001953,-21
96,104,1815,201107,15745,132,1053.7623,110.8076,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,ALDORF DAVIDSON,1,Independents,0,Aaron Anthony,4,Chicago,0,North,15745,87.3482,4.5951,16.8952,3729,142,731.995,-0.009392,10
97,104,1815,201111,17254,792,3637.5637,62.7283,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,ALDORF DAVIDSON,1,Independents,0,Aaron Anthony,4,Chicago,0,North,17254,62.1183,5.3398,16.2283,5893,126,344.1122,-0.006831,-666
98,106,49,201101,12856,216,349.2447,33.7715,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALLDERS 2,1,Independents,0,Aaron Anthony,6,Milwaukee,0,North,12856,10.1486,3.5816,5.032,499,165,195.7543,0.009198,-51
99,107,42,201102,13252,240,647.3479,142.5805,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,ALLDERS 3,1,Independents,0,Aaron Anthony,7,Houston,9,South,13252,87.7217,8.4729,20.0299,904,387,611.7175,-0.006863,147
100,107,49,201101,12835,120,206.0528,121.1023,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALLDERS 3,1,Independents,0,Aaron Anthony,7,Houston,9,South,12835,28.9857,11.763,17.3084,472,137,175.8873,0.00856,17
101,107,49,201102,13565,216,375.4618,85.2448,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALLDERS 3,1,Independents,0,Aaron Anthony,7,Houston,9,South,13565,33.0987,8.3192,17.0303,1177,249,283.8837,0.008314,33
102,200,29,201102,13657,480,676.1189,32.644,Moisturizer for Dry Skin - Unscented,3,Moisturizing Cream,E,Roxell,C,Cream,ALLDERS 4,2,Cash & Carry,0,Aaron Anthony,0,New Orleans,9,South,13657,7.7,3.2335,4.7842,1285,186,250.0148,0.01178,-294
103,200,49,201101,12673,120,206.0528,714.541,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALLDERS 4,2,Cash & Carry,0,Aaron Anthony,0,New Orleans,9,South,12673,205.4068,62.0396,139.1681,248,275,264.2865,0.009056,155
104,200,49,201102,13315,1008,1752.155,535.426,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALLDERS 4,2,Cash & Carry,0,Aaron Anthony,0,New Orleans,9,South,13315,172.2404,63.3784,141.0255,989,1050,1372.4945,0.048629,42
105,200,49,201103,13825,192,390.4238,612.2973,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALLDERS 4,2,Cash & Carry,0,Aaron Anthony,0,New Orleans,9,South,13825,258.5976,46.7847,108.5121,1648,145,290.3937,0.007444,-47
106,200,49,201109,16355,312,518.2358,504.3922,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALLDERS 4,2,Cash & Carry,0,Aaron Anthony,0,New Orleans,9,South,16355,261.3892,34.6356,65.7951,4128,285,515.6213,0.016427,-27
107,200,1093,201102,13529,240,273.3247,19.4187,Moisturizer for Oily Skin - Apple Scent,3,Moisturizing Cream,G,Ghanel,C,Cream,ALLDERS 4,2,Cash & Carry,0,Aaron Anthony,0,New Orleans,9,South,13529,18.9458,4.8632,3.7151,1428,239,182.7411,0.001414,-1
108,400,49,201101,12510,384,659.369,185.2583,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALLDERS 8,4,Direct,0,Aaron Anthony,0,New Orleans,9,South,12510,89.6886,25.1556,33.3204,58,851,1065.7051,0.050784,467
109,401,49,201103,14169,144,241.3045,21.8275,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALLDERS 9,4,Direct,0,Aaron Anthony,1,Miami,4,South-East,14169,9.9902,2.7225,5.7311,1856,121,234.1811,0.013003,-23
110,402,49,201103,13813,144,241.3045,72.5507,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALLDERS 10,4,Direct,0,Aaron Anthony,2,Jacksonville,4,South-East,13813,36.9287,9.3958,25.6925,1627,242,374.4878,0.016364,98
111,403,49,201107,15755,120,579.7204,42.0543,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALLDERS 11,4,Direct,0,Aaron Anthony,3,Phoenix,5,South-West,15755,8.3096,2.9626,7.7775,3761,169,605.5776,0.039108,49
112,406,49,201103,14207,144,275.7251,17.0808,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALPHA AIRPORT SERVICE 2,4,Direct,0,Aaron Anthony,6,Milwaukee,0,North,14207,9.8493,2.3255,5.2629,1885,121,238.2332,0.006216,-23
113,407,49,201101,12512,120,206.0528,102.5565,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALPHA AIRPORT SERVICE 3,4,Direct,0,Aaron Anthony,7,Houston,9,South,12512,28.9287,6.8002,22.2734,62,137,177.7099,0.008728,17
114,407,49,201102,13195,240,417.1798,106.5529,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,ALPHA AIRPORT SERVICE 3,4,Direct,0,Aaron Anthony,7,Houston,9,South,13195,29.0967,7.1258,20.3133,830,138,252.3411,0.011981,-102
115,500,49,201102,13210,120,208.5899,89.1757,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN GOODS,5,Discounts,0,Aaron Anthony,0,New Orleans,9,South,13210,35.3033,14.3883,26.153,847,138,209.9217,0.00868,18
116,500,49,201105,14788,144,227.3851,99.0636,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN GOODS,5,Discounts,0,Aaron Anthony,0,New Orleans,9,South,14788,22.0585,12.125,29.8524,2535,146,214.692,0.004577,2
117,501,1815,201110,16798,101,325.3663,82.5381,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN GOODS,5,Discounts,0,Aaron Anthony,1,Miami,4,South-East,16798,76.417,9.3099,28.1178,5521,273,550.0872,-0.026771,172
118,501,1815,201111,17323,224,900.3734,97.2846,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN GOODS,5,Discounts,0,Aaron Anthony,1,Miami,4,South-East,17323,74.1803,7.1664,40.9333,5956,114,319.1301,0.000085,-110
119,502,49,201102,13339,288,412.546,271.2118,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN GOODS,5,Discounts,0,Aaron Anthony,2,Jacksonville,4,South-East,13339,81.2405,23.1975,39.6978,1016,525,541.3077,0.033566,237
120,502,49,201109,16385,120,164.2563,183.6832,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN GOODS,5,Discounts,0,Aaron Anthony,2,Jacksonville,4,South-East,16385,99.0842,13.0347,22.4841,4154,259,283.5072,0.010709,139
121,503,19,201110,17059,132,314.3172,99.7359,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,AMERICAN PRODUCTS 1,5,Discounts,0,Aaron Anthony,3,Phoenix,5,South-West,17059,25.6208,12.3769,31.3062,5214,293,454.1188,0.030208,161
122,503,29,201102,13569,144,249.1,25.2307,Moisturizer for Dry Skin - Unscented,3,Moisturizing Cream,E,Roxell,C,Cream,AMERICAN PRODUCTS 1,5,Discounts,0,Aaron Anthony,3,Phoenix,5,South-West,13569,4.7911,2.3571,5.4524,1181,139,185.318,0.029972,-5
123,503,42,201105,14888,288,866.6344,119.6421,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 1,5,Discounts,0,Aaron Anthony,3,Phoenix,5,South-West,14888,121.192,15.2015,37.2544,2644,137,380.4772,-0.001397,-151
124,503,49,201105,14906,480,930.8295,111.7064,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 1,5,Discounts,0,Aaron Anthony,3,Phoenix,5,South-West,14906,46.3421,22.5519,33.7825,2673,146,262.2504,0.026373,-334
125,503,49,201106,15371,216,895.9225,136.6407,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 1,5,Discounts,0,Aaron Anthony,3,Phoenix,5,South-West,15371,38.713,12.0568,23.1201,3128,147,226.581,0.026631,-69
126,503,1210,201102,13524,192,883.3332,132.1049,SPF 30 Adult Sunscreen,2,Adult Sunscreen,B,Abe's Sunscreens,B,Sunscreen,AMERICAN PRODUCTS 1,5,Discounts,0,Aaron Anthony,3,Phoenix,5,South-West,13524,46.4864,6.4284,20.9351,1404,172,541.7123,0.060571,-20
127,503,1815,201110,16782,156,748.9231,56.9797,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 1,5,Discounts,0,Aaron Anthony,3,Phoenix,5,South-West,16782,24.1567,3.8463,13.0049,5392,166,458.9114,-0.027311,10
128,600,19,201109,16315,108,191.761,78.5393,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,AMERICAN PRODUCTS 3,6,Specials,0,Aaron Anthony,0,New Orleans,9,South,16315,40.1256,6.6307,8.9676,4084,239,444.6659,0.007428,131
129,600,42,201101,12476,144,383.6846,719.6451,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 3,6,Specials,0,Aaron Anthony,0,New Orleans,9,South,12476,489.6742,33.5667,147.7035,8,545,1223.9881,0.03141,401
130,600,42,201102,13165,120,323.674,458.0766,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 3,6,Specials,0,Aaron Anthony,0,New Orleans,9,South,13165,539.597,34.6161,164.9806,793,172,405.9448,0.007458,52
131,600,42,201104,14281,120,496.4012,455.4294,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 3,6,Specials,0,Aaron Anthony,0,New Orleans,9,South,14281,268.1887,35.5546,151.8192,2133,119,614.1592,0.014195,-1
132,600,42,201112,17771,144,1095.6276,539.3881,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 3,6,Specials,0,Aaron Anthony,0,New Orleans,9,South,17771,232.178,42.4458,152.3298,6049,123,978.329,0.015504,-21
133,600,49,201101,12563,552,947.843,202.03,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 3,6,Specials,0,Aaron Anthony,0,New Orleans,9,South,12563,92.4836,26.9732,40.7278,119,384,437.0753,0.018861,-168
134,600,49,201103,13776,120,244.0149,167.9943,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 3,6,Specials,0,Aaron Anthony,0,New Orleans,9,South,13776,76.4586,19.0844,34.8616,1563,121,198.1097,0.003691,1
135,600,49,201105,14828,120,189.4876,144.3256,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 3,6,Specials,0,Aaron Anthony,0,New Orleans,9,South,14828,40.9959,25.404,49.4021,2571,122,164.1896,0.002871,2
136,600,1210,201101,12929,204,754.9349,298.6797,SPF 30 Adult Sunscreen,2,Adult Sunscreen,B,Abe's Sunscreens,B,Sunscreen,AMERICAN PRODUCTS 3,6,Specials,0,Aaron Anthony,0,New Orleans,9,South,12929,156.8705,10.0373,39.3222,577,111,307.3769,0.008992,-93
137,600,1815,201107,15746,144,1220.8224,242.3042,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 3,6,Specials,0,Aaron Anthony,0,New Orleans,9,South,15746,245.1183,9.9376,65.9025,3731,116,1319.7377,0.016524,-28
138,600,1815,201109,16100,252,902.1015,291.6775,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 3,6,Specials,0,Aaron Anthony,0,New Orleans,9,South,16100,165.6869,7.6777,36.6407,4549,193,567.2318,-0.012513,-59
139,600,1815,201110,16696,424,1657.4832,272.4026,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 3,6,Specials,0,Aaron Anthony,0,New Orleans,9,South,16696,98.3016,10.6433,53.3096,5326,108,537.8055,0.012607,-316
140,600,1815,201111,17255,144,702.3753,217.4641,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 3,6,Specials,0,Aaron Anthony,0,New Orleans,9,South,17255,98.8965,11.5168,72.7017,5894,152,528.5563,0.000079,8
141,601,19,201109,16673,288,421.4023,251.2156,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,16673,109.6578,14.3884,33.8212,4404,540,869.2974,0.031076,252
142,601,19,201110,17232,744,1188.7918,188.4619,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,17232,94.0808,29.4226,78.6048,5204,638,832.2846,0.032491,-106
143,601,19,201111,17619,168,334.9389,204.5285,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,17619,79.4163,21.7418,43.0484,5816,136,197.0974,0.010918,-32
144,601,42,201101,12481,432,948.5571,1101.0391,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,12481,935.1114,76.3668,221.6195,19,408,749.3464,0.035732,-24
145,601,42,201102,13171,420,933.5632,1486.9929,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,13171,924.6611,109.6736,258.2773,801,1239,2151.4339,0.048929,819
146,601,42,201105,14751,165,333.17,621.0697,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,14751,420.4222,107.2693,258.6171,2497,751,1667.6213,-0.005134,586
147,601,42,201106,15275,120,518.264,586.3209,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,15275,604.8193,56.6908,261.5273,3018,420,680.139,-0.008555,300
148,601,49,201101,12482,120,169.8034,450.3562,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,12482,184.9102,55.3474,107.3962,20,330,357.437,0.032586,210
149,601,49,201102,13172,768,1100.1227,300.0109,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,13172,133.1399,52.6672,86.0821,802,746,836.9167,0.057148,-22
150,601,49,201103,13681,384,643.4788,514.569,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,13681,181.5083,50.0236,65.3595,1465,387,468.3622,0.012745,3
151,601,49,201105,14752,264,343.5353,297.7942,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,14752,88.0614,49.3072,83.7891,2498,268,334.5483,0.014153,4
152,601,49,201107,15544,432,1400.4243,548.9546,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,15544,134.1854,39.0854,93.0186,3467,169,477.613,0.015731,-263
153,601,49,201109,16227,552,755.5789,463.1743,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,16227,165.6714,31.0485,66.9961,3983,363,517.7428,0.028975,-189
154,601,49,201110,16812,288,430.4886,317.5097,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,16812,84.9177,51.4494,117.6942,4758,149,139.352,0.005465,-139
155,601,1815,201107,15733,390,2724.724,218.9947,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,15733,351.7944,14.8033,51.0672,3717,129,591.1867,-0.008577,-261
156,601,1815,201111,17241,120,482.3429,162.4108,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 4,6,Specials,0,Aaron Anthony,1,Miami,4,South-East,17241,143.9319,14.686,55.2934,5888,512,1264.1023,-0.0209,392
157,602,19,201109,16223,456,667.2203,264.9719,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,16223,160.4063,23.2053,40.6406,3974,452,676.1693,0.020089,-4
158,602,19,201110,16809,576,920.3549,176.853,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,16809,110.1263,36.4732,46.7687,4753,778,750.6316,0.00386,202
159,602,42,201101,12622,372,816.8131,1003.3495,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,12622,1026.8252,74.3283,255.5134,183,1376,1782.6443,-0.002119,1004
160,602,42,201102,13276,180,400.0985,823.1148,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,13276,733.6837,62.8128,241.4601,937,172,237.4747,-0.001788,-8
161,602,42,201103,13799,120,312.0317,744.7499,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,13799,682.8573,62.0241,137.2486,1607,796,1662.3715,-0.019883,676
162,602,42,201108,15952,222,1121.8596,429.5654,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,15952,332.7776,103.2095,108.9576,3826,259,1213.6033,-0.003339,37
163,602,42,201109,16322,156,331.3446,1036.1668,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,16322,668.1398,39.8946,107.4463,4091,145,268.0765,-0.004666,-11
164,602,49,201101,12817,336,475.4496,783.93,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,12817,263.0396,75.0046,83.926,451,906,744.367,0.050156,570
165,602,49,201103,13951,144,241.3045,499.3498,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,13951,289.7227,72.1506,108.3668,1818,290,409.4131,0.015531,146
166,602,49,201109,16477,288,394.2151,646.0844,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,16477,299.5395,37.2927,60.8106,4263,622,736.7276,0.03222,334
167,602,49,201110,17051,624,932.7253,412.3092,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,17051,158.3332,61.6623,115.4612,5041,722,673.5346,0.026414,98
168,602,688,201106,15512,108,414.6112,66.7901,Apple Scented Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,15512,36.0706,6.3267,11.8825,3325,148,253.9186,0.00449,40
169,602,688,201111,17625,144,370.4393,86.6938,Apple Scented Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,17625,35.0927,10.7091,22.1546,5822,126,177.2945,-0.002671,-18
170,602,1815,201109,16139,300,885.0015,138.3581,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,16139,177.5853,7.2623,19.4738,4582,339,1021.2438,-0.006344,39
171,602,1815,201111,17279,144,578.8114,189.1469,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 5,6,Specials,0,Aaron Anthony,2,Jacksonville,4,South-East,17279,116.6574,11.1428,53.5016,5923,126,277.4659,-0.009449,-18
172,603,19,201110,17064,120,285.743,86.3922,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,AMERICAN PRODUCTS 6,6,Specials,0,Aaron Anthony,3,Phoenix,5,South-West,17064,25.3783,10.2893,20.9115,5216,344,462.7487,0.017128,224
173,603,42,201110,16926,140,483.9195,322.2716,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 6,6,Specials,0,Aaron Anthony,3,Phoenix,5,South-West,16926,228.4364,30.5621,91.97,4880,570,1111.4646,-0.049531,430
174,603,1040,201101,12992,168,427.5688,24.4012,Scent Free Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 6,6,Specials,0,Aaron Anthony,3,Phoenix,5,South-West,12992,19.911,3.7673,5.1232,719,192,223.2766,0.011298,24
175,603,1815,201110,16749,144,691.3136,53.3768,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 6,6,Specials,0,Aaron Anthony,3,Phoenix,5,South-West,16749,30.6473,5.0937,16.4975,5367,108,358.8238,-0.002312,-36
176,604,19,201110,17071,252,460.0915,170.608,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,AMERICAN PRODUCTS 7,6,Specials,0,Aaron Anthony,4,Chicago,0,North,17071,68.3675,23.6086,57.8032,5228,191,193.6479,-0.002105,-61
177,604,42,201101,12483,564,1415.0431,349.3963,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 7,6,Specials,0,Aaron Anthony,4,Chicago,0,North,12483,419.338,28.8493,88.1292,23,599,991.365,0.001963,35
178,604,42,201105,14753,108,249.1819,350.0482,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 7,6,Specials,0,Aaron Anthony,4,Chicago,0,North,14753,158.0959,27.5138,112.935,2500,210,526.5558,-0.00457,102
179,604,49,201101,12649,624,1008.9291,459.6012,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 7,6,Specials,0,Aaron Anthony,4,Chicago,0,North,12649,123.8309,33.3669,67.2463,218,851,974.3971,0.043986,227
180,604,49,201104,14371,144,361.475,220.8738,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 7,6,Specials,0,Aaron Anthony,4,Chicago,0,North,14371,56.8587,43.2292,75.4628,2227,143,317.3632,0.007472,-1
181,604,49,201105,14876,144,214.1119,221.4021,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 7,6,Specials,0,Aaron Anthony,4,Chicago,0,North,14876,49.2826,37.2653,86.4764,2631,146,197.0275,0.003576,2
182,604,49,201109,16339,144,225.2237,446.3861,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 7,6,Specials,0,Aaron Anthony,4,Chicago,0,North,16339,162.7747,28.6049,47.7042,4112,467,758.2523,0.022181,323
183,604,49,201110,16924,552,942.7989,222.6122,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 7,6,Specials,0,Aaron Anthony,4,Chicago,0,North,16924,65.0664,34.5496,61.5482,4879,299,403.5029,0.012311,-253
184,604,1815,201110,16772,480,1766.8644,203.4626,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,AMERICAN PRODUCTS 7,6,Specials,0,Aaron Anthony,4,Chicago,0,North,16772,131.3163,18.4,59.9045,5381,311,776.9257,-0.021997,-169
185,605,49,201104,14594,144,361.475,104.1132,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,AMERICAN PRODUCTS 8,6,Specials,0,Aaron Anthony,5,Detroit,0,North,14594,40.559,23.8639,41.4953,2405,119,198.6946,0.002703,-25
186,606,19,201101,12755,108,186.6653,229.1384,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,ANGLIA REG CO OP CHE,6,Specials,0,Aaron Anthony,6,Milwaukee,0,North,12755,76.5888,18.0236,33.9596,368,156,170.2552,0.00375,48
187,606,19,201109,16423,192,321.0085,200.8557,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,ANGLIA REG CO OP CHE,6,Specials,0,Aaron Anthony,6,Milwaukee,0,North,16423,102.9534,12.1686,21.8892,4202,452,852.2764,0.015258,260
188,606,42,201101,12529,264,662.3606,212.0148,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,ANGLIA REG CO OP CHE,6,Specials,0,Aaron Anthony,6,Milwaukee,0,North,12529,150.1388,16.7942,58.5754,80,368,531.9251,-0.006093,104
